timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808662.874,11.719,-21.484,-25.391,-15.625,0.000
1627808662.878,0.488,-25.879,-22.461,18.555,0.000
1627808662.882,-44.434,-31.738,-24.414,-52.734,0.000
1627808662.886,-44.922,-28.809,-22.949,-98.145,0.000
1627808662.890,-2.441,-16.113,-19.531,-33.691,0.000
1627808662.894,5.859,-3.906,-17.578,27.344,0.000
1627808662.897,-34.668,-20.508,-17.090,-18.555,0.000
1627808662.901,-50.293,-28.320,-18.555,-96.680,0.000
1627808662.905,-3.906,-17.090,-12.207,-59.082,0.000
1627808662.909,21.484,-15.137,-11.719,30.273,0.000
1627808662.913,-18.066,-25.879,-18.555,5.371,0.000
1627808662.917,-52.734,-27.832,-20.020,-86.426,0.000
1627808662.921,-25.879,-21.973,-13.672,-78.125,0.000
1627808662.925,4.883,-21.484,-12.695,9.766,0.000
1627808662.929,-17.090,-28.320,-21.973,18.555,0.000
1627808662.933,-50.293,-30.762,-23.926,-63.965,0.000
1627808662.936,-40.039,-29.297,-18.555,-92.285,0.000
1627808662.940,7.324,-19.043,-14.648,-6.348,0.000
1627808662.944,11.719,-13.672,-14.160,44.434,0.000
1627808662.948,-32.715,-25.391,-18.555,-26.855,0.000
1627808662.952,-43.457,-31.250,-21.973,-93.750,0.000
1627808662.956,2.441,-17.578,-14.648,-29.785,0.000
1627808662.960,19.531,-7.324,-11.230,51.270,0.000
1627808662.964,-30.273,-20.020,-20.020,-3.906,0.000
1627808662.968,-54.688,-20.020,-20.508,-91.797,0.000
1627808662.972,-10.742,-23.926,-14.648,-57.129,0.000
1627808662.976,9.277,-29.785,-18.066,26.855,0.000
1627808662.979,-24.902,-24.414,-23.438,6.348,0.000
1627808662.983,-51.758,-29.785,-31.738,-79.102,0.000
1627808662.987,-23.926,-27.344,-28.809,-80.566,0.000
1627808662.991,17.578,-16.113,-23.926,6.836,0.000
1627808662.995,0.000,-14.648,-26.367,29.785,0.000
1627808662.999,-41.992,-18.066,-26.367,-45.410,0.000
1627808663.003,-36.133,-18.555,-23.438,-85.938,0.000
1627808663.007,0.977,-14.648,-19.531,-16.113,0.000
1627808663.011,-0.488,-9.766,-23.438,37.109,0.000
1627808663.015,-41.992,-13.672,-24.902,-25.879,0.000
1627808663.019,-54.199,-15.625,-21.973,-94.238,0.000
1627808663.022,-18.066,-13.672,-22.461,-50.781,0.000
1627808663.026,8.301,-8.301,-15.137,32.715,0.000
1627808663.030,-31.250,-13.672,-12.207,7.324,0.000
1627808663.034,-64.453,-23.438,-12.695,-77.148,0.000
1627808663.038,-26.367,-16.602,-11.230,-56.641,0.000
1627808663.042,7.324,2.930,-10.742,36.133,0.000
1627808663.046,-9.766,-9.766,-8.789,40.527,0.000
1627808663.050,-46.387,-21.973,-17.090,-49.316,0.000
1627808663.054,-32.227,-16.602,-17.578,-67.871,0.000
1627808663.058,9.766,-13.672,-11.719,15.137,0.000
1627808663.061,-2.930,-13.672,-12.207,45.898,0.000
1627808663.065,-48.828,-21.973,-20.020,-38.086,0.000
1627808663.069,-43.457,-26.855,-24.414,-85.449,0.000
1627808663.073,3.418,-27.832,-23.926,-15.625,0.000
1627808663.077,8.301,-23.926,-20.508,45.410,0.000
1627808663.081,-33.691,-24.902,-23.438,-15.137,0.000
1627808663.085,-43.945,-24.414,-23.438,-88.867,0.000
1627808663.089,-0.977,-19.531,-16.602,-41.504,0.000
1627808663.093,20.508,-13.672,-16.113,40.039,0.000
1627808663.097,-9.277,-13.672,-20.996,12.207,0.000
1627808663.101,-33.203,-14.648,-28.809,-73.730,0.000
1627808663.104,-5.371,0.000,-24.902,-59.570,0.000
1627808663.108,27.344,-10.742,-17.090,29.297,0.000
1627808663.112,-3.418,-20.020,-20.508,27.832,0.000
1627808663.116,-48.828,-21.973,-24.902,-62.012,0.000
1627808663.120,-29.297,-23.438,-21.484,-79.102,0.000
1627808663.124,14.160,-15.137,-19.531,6.836,0.000
1627808663.128,-0.977,-16.113,-21.973,41.504,0.000
1627808663.132,-50.781,-18.066,-25.879,-37.598,0.000
1627808663.136,-49.805,-14.648,-22.461,-88.379,0.000
1627808663.140,-7.324,-12.695,-19.043,-22.461,0.000
1627808663.144,2.441,-10.742,-18.066,41.504,0.000
1627808663.147,-32.227,-12.207,-14.648,-7.324,0.000
1627808663.151,-47.852,-13.672,-14.160,-83.984,0.000
1627808663.155,-9.277,-16.113,-15.625,-50.293,0.000
1627808663.159,11.230,-17.578,-13.184,32.715,0.000
1627808663.163,-24.902,-18.555,-16.113,10.742,0.000
1627808663.167,-51.270,-24.414,-17.090,-74.707,0.000
1627808663.171,-25.391,-18.066,-18.066,-72.266,0.000
1627808663.175,9.766,-1.953,-21.973,11.230,0.000
1627808663.179,-8.301,-13.672,-20.508,33.203,0.000
1627808663.183,-53.223,-25.391,-23.926,-51.758,0.000
1627808663.186,-42.969,-21.484,-22.461,-91.309,0.000
1627808663.190,3.906,-10.254,-15.137,-9.277,0.000
1627808663.194,2.930,-13.672,-14.648,39.551,0.000
1627808663.198,-37.109,-14.648,-15.137,-27.344,0.000
1627808663.202,-40.039,-9.766,-15.137,-83.984,0.000
1627808663.206,3.906,-13.672,-16.602,-29.785,0.000
1627808663.210,17.578,-11.719,-16.113,41.016,0.000
1627808663.214,-25.879,-14.648,-19.043,-6.348,0.000
1627808663.218,-50.293,-21.973,-24.414,-94.727,0.000
1627808663.222,-6.836,-11.230,-20.020,-63.477,0.000
1627808663.226,16.113,-6.348,-16.602,25.391,0.000
1627808663.229,-24.414,-14.648,-20.996,7.324,0.000
1627808663.233,-52.734,-20.020,-21.484,-81.055,0.000
1627808663.237,-21.484,-10.254,-20.020,-80.566,0.000
1627808663.241,20.020,6.836,-17.090,12.207,0.000
1627808663.245,1.953,-7.812,-17.578,39.062,0.000
1627808663.249,-46.387,-19.531,-28.320,-49.316,0.000
1627808663.253,-41.992,-18.555,-25.391,-93.750,0.000
1627808663.257,2.441,-14.160,-13.184,-14.160,0.000
1627808663.261,4.883,-11.230,-17.090,42.969,0.000
1627808663.265,-37.598,-18.555,-20.996,-26.367,0.000
1627808663.269,-49.805,-23.438,-18.066,-99.609,0.000
1627808663.272,-6.348,-16.602,-15.625,-48.340,0.000
1627808663.276,5.859,-15.137,-13.672,26.367,0.000
1627808663.280,-36.621,-19.531,-18.066,-10.742,0.000
1627808663.284,-60.059,-19.531,-24.902,-92.773,0.000
1627808663.288,-25.391,-18.066,-22.461,-71.777,0.000
1627808663.292,8.301,-16.602,-17.090,14.648,0.000
1627808663.296,-23.926,-16.113,-22.949,9.277,0.000
1627808663.300,-61.523,-24.902,-29.785,-83.984,0.000
1627808663.304,-40.039,-26.855,-24.414,-100.098,0.000
1627808663.308,3.418,-19.531,-24.902,-15.625,0.000
1627808663.311,-8.789,-25.391,-23.438,13.672,0.000
1627808663.315,-55.664,-20.996,-19.043,-60.547,0.000
1627808663.319,-51.758,-10.254,-20.020,-104.980,0.000
1627808663.323,-5.859,-23.926,-19.531,-36.621,0.000
1627808663.327,-7.324,-27.832,-21.973,18.555,0.000
1627808663.331,-52.734,-31.250,-26.367,-36.133,0.000
1627808663.335,-58.594,-33.691,-29.297,-101.074,0.000
1627808663.339,-11.230,-25.879,-21.484,-55.176,0.000
1627808663.343,4.395,-29.297,-20.020,20.508,0.000
1627808663.347,-38.086,-38.574,-24.414,-10.254,0.000
1627808663.351,-64.453,-33.203,-26.367,-89.355,0.000
1627808663.354,-28.320,-27.344,-23.438,-72.266,0.000
1627808663.358,6.836,-25.391,-19.043,12.207,0.000
1627808663.362,-18.555,-26.367,-23.438,16.113,0.000
1627808663.366,-50.781,-24.902,-26.855,-63.965,0.000
1627808663.370,-36.621,-24.902,-25.391,-92.285,0.000
1627808663.374,0.977,-29.785,-22.949,-11.719,0.000
1627808663.378,-5.859,-24.902,-24.902,34.180,0.000
1627808663.382,-55.664,-31.250,-30.273,-38.574,0.000
1627808663.386,-58.594,-36.133,-31.250,-92.773,0.000
1627808663.390,-10.742,-20.508,-25.391,-25.879,0.000
1627808663.394,1.465,-31.738,-19.043,45.898,0.000
1627808663.397,-36.621,-34.668,-19.531,2.441,0.000
1627808663.401,-50.293,-28.320,-21.973,-77.637,0.000
1627808663.405,-6.348,-23.926,-19.043,-42.969,0.000
1627808663.409,21.484,-14.648,-13.184,45.898,0.000
1627808663.413,-15.625,-21.973,-14.160,22.461,0.000
1627808663.417,-53.223,-26.855,-12.695,-67.383,0.000
1627808663.421,-28.320,-22.461,-7.812,-68.359,0.000
1627808663.425,12.207,-17.090,-6.836,21.484,0.000
1627808663.429,-8.789,-16.602,-6.348,40.039,0.000
1627808663.433,-59.082,-22.949,-13.672,-53.223,0.000
1627808663.436,-45.410,-20.020,-20.996,-91.309,0.000
1627808663.440,-2.930,-17.578,-19.043,-18.555,0.000
1627808663.444,-12.207,-22.949,-12.695,25.879,0.000
1627808663.448,-51.270,-22.949,-12.207,-34.668,0.000
1627808663.452,-53.223,-20.508,-12.207,-93.262,0.000
1627808663.456,-9.277,-11.719,-11.230,-37.598,0.000
1627808663.460,-0.977,-13.184,-13.184,33.691,0.000
1627808663.464,-47.363,-23.926,-15.137,-11.719,0.000
1627808663.468,-78.125,-22.461,-20.020,-100.098,0.000
1627808663.472,-34.180,-22.949,-15.137,-69.336,0.000
1627808663.476,-1.465,-24.414,-15.625,14.160,0.000
1627808663.479,-26.367,-13.672,-14.648,10.742,0.000
1627808663.483,-52.246,-8.789,-14.160,-62.012,0.000
1627808663.487,-27.832,-17.090,-19.043,-77.148,0.000
1627808663.491,18.555,-16.113,-13.184,10.742,0.000
1627808663.495,-7.812,-18.066,-13.672,27.832,0.000
1627808663.499,-50.781,-25.879,-19.531,-62.988,0.000
1627808663.503,-34.180,-16.602,-18.066,-101.074,0.000
1627808663.507,5.371,-12.207,-16.602,-33.203,0.000
1627808663.511,-1.465,-15.625,-14.160,20.508,0.000
1627808663.515,-42.480,-20.508,-12.695,-29.297,0.000
1627808663.518,-48.340,-19.531,-14.648,-86.914,0.000
1627808663.522,-4.395,-10.254,-15.625,-38.574,0.000
1627808663.526,14.648,-9.766,-18.066,32.715,0.000
1627808663.530,-30.273,-21.484,-25.391,-11.230,0.000
1627808663.534,-55.176,-29.785,-25.391,-92.773,0.000
1627808663.538,-20.020,-11.719,-17.578,-66.406,0.000
1627808663.542,10.742,-6.836,-13.672,22.461,0.000
1627808663.546,-14.648,-24.414,-16.113,16.602,0.000
1627808663.550,-55.664,-23.438,-19.043,-72.266,0.000
1627808663.554,-36.621,-17.090,-18.555,-89.355,0.000
1627808663.558,11.719,-14.648,-20.020,-9.277,0.000
1627808663.561,6.836,-12.695,-15.137,33.203,0.000
1627808663.565,-35.156,-9.277,-15.625,-37.598,0.000
1627808663.569,-31.738,-14.160,-19.531,-94.727,0.000
1627808663.573,13.672,-12.695,-15.625,-24.902,0.000
1627808663.577,18.066,-12.695,-17.578,38.574,0.000
1627808663.581,-33.203,-28.809,-24.414,-32.227,0.000
1627808663.585,-52.246,-35.156,-23.438,-108.887,0.000
1627808663.589,-8.789,-25.879,-22.461,-60.059,0.000
1627808663.593,13.184,-19.043,-22.949,19.531,0.000
1627808663.597,-22.461,-18.555,-21.973,-2.441,0.000
1627808663.601,-48.340,-16.602,-24.414,-85.449,0.000
1627808663.604,-14.160,-10.742,-21.973,-73.730,0.000
1627808663.608,19.043,-10.742,-20.020,17.090,0.000
1627808663.612,-7.324,-5.859,-22.949,21.973,0.000
1627808663.616,-48.828,0.977,-22.461,-59.570,0.000
1627808663.620,-36.621,-14.160,-18.066,-84.961,0.000
1627808663.624,0.488,-16.113,-16.113,-14.160,0.000
1627808663.628,-11.719,-17.578,-20.508,24.902,0.000
1627808663.632,-50.293,-23.926,-22.949,-46.387,0.000
1627808663.636,-40.039,-16.113,-17.090,-100.098,0.000
1627808663.640,8.789,-13.672,-11.719,-29.297,0.000
1627808663.644,17.578,-11.230,-7.324,42.480,0.000
1627808663.647,-31.250,-15.625,-10.742,-11.230,0.000
1627808663.651,-54.688,-19.043,-15.625,-93.750,0.000
1627808663.655,-18.555,-16.602,-12.695,-67.871,0.000
1627808663.659,6.836,-14.648,-9.277,13.672,0.000
1627808663.663,-28.320,-18.555,-15.137,-2.441,0.000
1627808663.667,-59.570,-20.020,-19.043,-91.309,0.000
1627808663.671,-34.180,-20.020,-19.043,-97.168,0.000
1627808663.675,1.953,-23.438,-21.484,-10.254,0.000
1627808663.679,-12.695,-16.602,-20.996,14.160,0.000
1627808663.683,-54.199,-15.137,-23.926,-68.848,0.000
1627808663.686,-40.039,-16.602,-22.461,-98.145,0.000
1627808663.690,5.859,-11.230,-17.090,-16.602,0.000
1627808663.694,5.859,-8.789,-13.672,33.691,0.000
1627808663.698,-39.551,-5.859,-14.648,-26.855,0.000
1627808663.702,-48.828,-20.020,-15.625,-88.867,0.000
1627808663.706,-7.812,-21.973,-14.648,-38.574,0.000
1627808663.710,2.930,-11.230,-16.113,33.691,0.000
1627808663.714,-37.109,-14.648,-22.949,-8.789,0.000
1627808663.718,-67.383,-22.949,-29.297,-96.191,0.000
1627808663.722,-29.297,-24.902,-21.484,-72.754,0.000
1627808663.726,9.766,-20.996,-16.113,13.672,0.000
1627808663.729,-25.879,-21.484,-21.484,10.742,0.000
1627808663.733,-69.824,-27.344,-22.949,-73.242,0.000
1627808663.737,-39.062,-27.832,-21.973,-87.402,0.000
1627808663.741,3.906,-22.949,-19.531,-9.277,0.000
1627808663.745,-8.301,-18.555,-20.020,18.555,0.000
1627808663.749,-47.852,-20.996,-28.320,-61.523,0.000
1627808663.753,-37.598,-19.531,-25.391,-100.586,0.000
1627808663.757,7.324,-15.137,-18.066,-23.926,0.000
1627808663.761,6.836,-14.160,-17.090,34.180,0.000
1627808663.765,-39.551,-20.508,-17.090,-22.949,0.000
1627808663.768,-59.570,-24.902,-15.625,-101.074,0.000
1627808663.772,-19.043,-19.043,-12.207,-55.176,0.000
1627808663.776,-1.953,-15.625,-9.766,26.367,0.000
1627808663.780,-49.316,-17.090,-12.207,-7.324,0.000
1627808663.784,-82.520,-16.602,-21.973,-97.168,0.000
1627808663.788,-37.109,-21.973,-17.578,-77.148,0.000
1627808663.792,7.324,-16.602,-7.812,15.625,0.000
1627808663.796,-22.461,-15.625,-13.184,9.766,0.000
1627808663.800,-64.453,-22.949,-17.090,-82.031,0.000
1627808663.804,-43.457,-21.973,-16.113,-103.027,0.000
1627808663.808,3.418,-13.184,-14.160,-13.184,0.000
1627808663.811,1.465,-11.719,-10.742,34.668,0.000
1627808663.815,-40.039,-19.043,-12.207,-41.016,0.000
1627808663.819,-43.945,-21.973,-20.508,-98.633,0.000
1627808663.823,2.930,-18.555,-20.508,-32.227,0.000
1627808663.827,18.066,-17.578,-17.090,34.180,0.000
1627808663.831,-15.625,-17.578,-19.531,-12.695,0.000
1627808663.835,-33.691,-16.602,-20.996,-84.961,0.000
1627808663.839,4.883,-19.043,-19.043,-42.969,0.000
1627808663.843,31.250,-16.113,-14.648,42.480,0.000
1627808663.847,-8.789,-17.090,-13.184,22.461,0.000
1627808663.851,-43.457,-20.508,-17.578,-64.453,0.000
1627808663.854,-4.883,-11.230,-14.648,-50.293,0.000
1627808663.858,32.227,-11.230,-12.207,37.598,0.000
1627808663.862,5.371,-20.508,-19.531,37.598,0.000
1627808663.866,-36.621,-19.531,-22.949,-49.805,0.000
1627808663.870,-30.273,-11.230,-21.973,-80.078,0.000
1627808663.874,20.508,-19.043,-16.602,4.395,0.000
1627808663.878,18.066,-19.043,-14.160,46.387,0.000
1627808663.882,-33.203,-16.113,-20.508,-28.809,0.000
1627808663.886,-46.387,-20.020,-20.508,-91.797,0.000
1627808663.890,-4.395,-19.043,-17.578,-38.574,0.000
1627808663.893,11.719,-16.602,-18.066,33.203,0.000
1627808663.897,-25.391,-17.090,-20.508,-8.301,0.000
1627808663.901,-41.016,-15.137,-17.090,-83.496,0.000
1627808663.905,-6.836,-17.090,-13.672,-57.129,0.000
1627808663.909,14.648,-14.160,-11.230,28.809,0.000
1627808663.913,-20.508,-13.672,-12.695,20.020,0.000
1627808663.917,-53.711,-22.949,-18.555,-65.918,0.000
1627808663.921,-23.438,-21.484,-14.648,-69.336,0.000
1627808663.925,20.508,-11.230,-12.207,20.020,0.000
1627808663.929,-4.395,-13.672,-19.043,38.574,0.000
1627808663.933,-58.594,-22.949,-28.320,-47.852,0.000
1627808663.936,-37.109,-14.160,-21.484,-75.195,0.000
1627808663.940,16.113,-9.766,-11.230,10.254,0.000
1627808663.944,1.953,-18.066,-17.578,50.293,0.000
1627808663.948,-44.922,-22.461,-22.461,-15.137,0.000
1627808663.952,-54.688,-21.973,-20.020,-75.195,0.000
1627808663.956,-11.719,-20.508,-16.113,-28.809,0.000
1627808663.960,5.859,-24.902,-17.090,42.480,0.000
1627808663.964,-38.086,-26.367,-21.484,7.324,0.000
1627808663.968,-60.547,-23.926,-24.414,-72.266,0.000
1627808663.972,-18.066,-26.855,-20.508,-59.570,0.000
1627808663.976,19.531,-14.648,-14.160,27.344,0.000
1627808663.979,-11.230,-3.418,-20.996,18.066,0.000
1627808663.983,-51.270,-23.438,-24.414,-79.590,0.000
1627808663.987,-29.297,-23.926,-18.555,-88.379,0.000
1627808663.991,14.648,-7.812,-11.719,6.836,0.000
1627808663.995,3.418,-7.324,-13.184,33.203,0.000
1627808663.999,-43.457,-17.578,-19.043,-57.129,0.000
1627808664.003,-34.668,-19.043,-16.113,-102.051,0.000
1627808664.007,18.066,-11.719,-16.113,-24.902,0.000
1627808664.011,14.160,-15.137,-22.949,26.367,0.000
1627808664.015,-37.598,-20.508,-26.367,-39.551,0.000
1627808664.019,-43.945,-19.043,-20.508,-107.422,0.000
1627808664.022,2.441,-15.625,-10.254,-59.082,0.000
1627808664.026,23.438,-11.719,-6.836,25.879,0.000
1627808664.030,-18.555,-17.090,-14.648,-5.371,0.000
1627808664.034,-56.152,-21.973,-21.973,-94.238,0.000
1627808664.038,-22.949,-17.090,-18.066,-80.566,0.000
1627808664.042,13.672,-10.254,-11.719,13.184,0.000
1627808664.046,-15.137,-18.555,-20.020,9.766,0.000
1627808664.050,-58.594,-26.855,-25.879,-85.938,0.000
1627808664.054,-38.574,-19.531,-20.508,-102.539,0.000
1627808664.058,7.812,-13.672,-19.531,-20.508,0.000
1627808664.061,-2.441,-5.859,-22.949,17.090,0.000
1627808664.065,-41.504,-17.090,-22.461,-43.457,0.000
1627808664.069,-39.551,-23.438,-21.484,-89.355,0.000
1627808664.073,4.395,-12.695,-20.508,-26.367,0.000
1627808664.077,5.859,-13.672,-20.508,33.691,0.000
1627808664.081,-38.574,-22.949,-23.926,-20.020,0.000
1627808664.085,-49.805,-17.578,-21.484,-91.309,0.000
1627808664.089,-6.836,-13.184,-18.066,-51.758,0.000
1627808664.093,14.648,-15.137,-18.066,32.227,0.000
1627808664.097,-23.438,-15.625,-17.578,5.371,0.000
1627808664.101,-49.805,-13.672,-19.531,-83.496,0.000
1627808664.104,-20.996,-14.648,-20.508,-75.684,0.000
1627808664.108,8.789,-17.090,-20.508,8.301,0.000
1627808664.112,-12.695,-17.578,-20.020,19.043,0.000
1627808664.116,-58.105,-20.508,-29.297,-66.895,0.000
1627808664.120,-41.016,-21.973,-25.879,-89.844,0.000
1627808664.124,5.859,-18.555,-16.602,-8.301,0.000
1627808664.128,-2.930,-11.719,-11.230,34.668,0.000
1627808664.132,-47.852,-15.625,-12.207,-30.273,0.000
1627808664.136,-52.734,-13.672,-14.648,-89.844,0.000
1627808664.140,-10.742,0.000,-15.137,-32.227,0.000
1627808664.143,0.977,-15.137,-10.742,40.527,0.000
1627808664.147,-40.527,-28.320,-15.137,-9.766,0.000
1627808664.151,-55.664,-24.414,-18.555,-88.379,0.000
1627808664.155,-6.348,-14.648,-14.160,-50.781,0.000
1627808664.159,23.438,-11.230,-15.137,26.855,0.000
1627808664.163,-14.648,-20.020,-20.508,4.395,0.000
1627808664.167,-48.828,-24.414,-28.320,-78.613,0.000
1627808664.171,-15.137,-19.531,-22.949,-76.660,0.000
1627808664.175,28.320,-10.254,-12.695,15.625,0.000
1627808664.179,3.906,-12.695,-18.555,24.902,0.000
1627808664.183,-36.133,-16.113,-23.926,-54.688,0.000
1627808664.186,-23.438,-13.672,-15.625,-82.520,0.000
1627808664.190,20.020,-10.742,-12.207,-11.719,0.000
1627808664.194,11.719,-10.742,-17.090,37.109,0.000
1627808664.198,-34.180,-16.113,-22.949,-23.438,0.000
1627808664.202,-42.480,-17.090,-20.508,-86.914,0.000
1627808664.206,0.000,-10.742,-14.160,-39.551,0.000
1627808664.210,15.625,-9.277,-16.113,36.621,0.000
1627808664.214,-27.832,-20.508,-21.484,0.977,0.000
1627808664.218,-50.781,-16.602,-21.484,-80.078,0.000
1627808664.222,-8.789,-16.602,-13.184,-54.199,0.000
1627808664.226,15.137,-20.508,-15.137,29.297,0.000
1627808664.229,-25.391,-23.438,-20.996,17.090,0.000
1627808664.233,-60.059,-29.297,-20.508,-68.848,0.000
1627808664.237,-35.156,-20.508,-23.926,-85.938,0.000
1627808664.241,3.906,-16.602,-20.020,0.977,0.000
1627808664.245,-12.207,-16.602,-20.020,33.691,0.000
1627808664.249,-52.734,-18.555,-25.879,-48.340,0.000
1627808664.253,-44.922,-19.043,-21.973,-92.773,0.000
1627808664.257,-3.906,-14.648,-15.625,-23.438,0.000
1627808664.261,-5.371,-18.066,-11.719,35.156,0.000
1627808664.265,-48.340,-23.438,-12.207,-14.160,0.000
1627808664.268,-55.664,-23.926,-13.672,-83.008,0.000
1627808664.272,-18.066,-25.879,-13.184,-47.363,0.000
1627808664.276,-0.488,-19.531,-7.324,38.574,0.000
1627808664.280,-40.039,-21.484,-11.719,9.766,0.000
1627808664.284,-70.312,-24.414,-14.648,-83.984,0.000
1627808664.288,-39.551,-22.461,-11.230,-73.242,0.000
1627808664.292,-5.371,-20.508,-13.672,17.578,0.000
1627808664.296,-25.391,-13.672,-19.531,20.996,0.000
1627808664.300,-59.570,-2.441,-21.484,-62.500,0.000
1627808664.304,-33.203,-12.695,-16.113,-77.637,0.000
1627808664.308,7.324,-18.555,-13.184,1.953,0.000
1627808664.311,-6.348,-16.113,-13.672,38.086,0.000
1627808664.315,-48.828,-19.531,-16.113,-33.691,0.000
1627808664.319,-42.480,-16.602,-20.020,-85.938,0.000
1627808664.323,-1.465,-15.137,-19.043,-21.484,0.000
1627808664.327,0.488,-20.020,-21.973,37.109,0.000
1627808664.331,-39.062,-20.996,-29.297,-15.625,0.000
1627808664.335,-62.500,-19.531,-30.273,-94.727,0.000
1627808664.339,-20.996,-18.555,-23.926,-57.617,0.000
1627808664.343,6.836,-14.648,-20.020,31.738,0.000
1627808664.347,-34.668,-19.043,-25.879,6.836,0.000
1627808664.351,-69.824,-22.949,-28.809,-83.496,0.000
1627808664.354,-40.039,-17.090,-23.926,-73.730,0.000
1627808664.358,2.441,-13.184,-21.484,14.648,0.000
1627808664.362,-15.625,-16.602,-24.414,22.949,0.000
1627808664.366,-55.664,-21.484,-27.344,-57.129,0.000
1627808664.370,-41.504,-17.578,-25.879,-83.008,0.000
1627808664.374,1.465,-12.695,-23.926,-6.348,0.000
1627808664.378,1.465,-20.996,-22.949,36.133,0.000
1627808664.382,-38.574,-19.531,-26.367,-31.738,0.000
1627808664.386,-46.875,-4.395,-27.344,-92.773,0.000
1627808664.390,-2.441,-14.648,-22.461,-35.645,0.000
1627808664.394,4.883,-24.414,-23.926,29.785,0.000
1627808664.397,-36.133,-26.855,-24.902,-14.160,0.000
1627808664.401,-59.082,-28.809,-27.344,-91.309,0.000
1627808664.405,-26.855,-22.949,-21.973,-63.477,0.000
1627808664.409,4.883,-14.648,-18.066,27.344,0.000
1627808664.413,-26.367,-19.043,-20.996,14.160,0.000
1627808664.417,-66.895,-20.996,-23.926,-76.172,0.000
1627808664.421,-45.410,-23.438,-19.531,-83.496,0.000
1627808664.425,-8.789,-27.832,-12.207,-7.324,0.000
1627808664.429,-29.297,-27.832,-19.531,8.301,0.000
1627808664.433,-66.406,-26.855,-28.320,-68.848,0.000
1627808664.436,-49.805,-21.484,-20.508,-104.004,0.000
1627808664.440,-4.883,-13.672,-14.648,-26.367,0.000
1627808664.444,-5.371,-14.160,-16.113,28.809,0.000
1627808664.448,-49.805,-24.414,-22.461,-31.738,0.000
1627808664.452,-66.895,-28.809,-23.438,-98.145,0.000
1627808664.456,-27.832,-19.531,-19.043,-46.387,0.000
1627808664.460,-7.812,-19.043,-12.207,33.691,0.000
1627808664.464,-43.457,-19.043,-11.719,-1.953,0.000
1627808664.468,-60.059,-13.184,-18.555,-88.867,0.000
1627808664.472,-17.090,-24.414,-14.648,-66.406,0.000
1627808664.476,15.137,-22.461,-12.695,26.855,0.000
1627808664.479,-2.930,-23.438,-14.160,27.832,0.000
1627808664.483,-35.645,-28.809,-14.648,-59.570,0.000
1627808664.487,-18.555,-22.949,-11.719,-74.219,0.000
1627808664.491,24.902,-18.066,-13.672,3.906,0.000
1627808664.495,8.301,-20.996,-16.602,27.832,0.000
1627808664.499,-35.645,-22.461,-20.996,-45.898,0.000
1627808664.503,-34.180,-21.484,-24.414,-97.168,0.000
1627808664.507,9.277,-18.066,-14.648,-25.391,0.000
1627808664.511,13.672,-18.066,-15.625,34.668,0.000
1627808664.515,-23.926,-24.414,-20.996,-20.508,0.000
1627808664.518,-35.156,-21.973,-20.996,-83.984,0.000
1627808664.522,1.953,-16.113,-18.066,-43.945,0.000
1627808664.526,22.461,-17.090,-16.113,29.785,0.000
1627808664.530,-20.996,-26.855,-20.996,-1.465,0.000
1627808664.534,-46.387,-22.949,-18.555,-77.148,0.000
1627808664.538,-7.324,-12.207,-17.090,-64.941,0.000
1627808664.542,20.020,-15.137,-20.020,9.277,0.000
1627808664.546,-16.602,-20.508,-24.414,4.883,0.000
1627808664.550,-55.176,-25.879,-22.949,-73.730,0.000
1627808664.554,-28.809,-20.508,-10.742,-82.520,0.000
1627808664.558,16.113,-7.812,-7.324,1.465,0.000
1627808664.561,3.418,-11.230,-11.230,37.598,0.000
1627808664.565,-50.293,-21.484,-19.043,-44.434,0.000
1627808664.569,-51.270,-23.926,-22.461,-101.074,0.000
1627808664.573,2.441,-15.137,-17.578,-27.344,0.000
1627808664.577,13.184,-12.207,-13.184,44.434,0.000
1627808664.581,-29.297,-13.184,-11.719,-2.441,0.000
1627808664.585,-47.852,-13.184,-14.648,-78.613,0.000
1627808664.589,-9.766,-16.113,-16.113,-46.875,0.000
1627808664.593,21.484,-7.812,-13.184,33.203,0.000
1627808664.597,-6.836,-3.418,-19.531,15.625,0.000
1627808664.601,-41.992,-11.719,-25.391,-71.777,0.000
1627808664.604,-14.160,-8.789,-20.508,-71.289,0.000
1627808664.608,22.949,-7.324,-16.602,16.602,0.000
1627808664.612,-4.883,-14.160,-21.973,22.461,0.000
1627808664.616,-50.293,-15.137,-22.949,-67.383,0.000
1627808664.620,-37.109,-8.789,-21.973,-96.680,0.000
1627808664.624,3.418,-10.254,-25.879,-25.391,0.000
1627808664.628,2.930,-8.789,-27.344,19.531,0.000
1627808664.632,-36.621,-1.953,-29.785,-38.574,0.000
1627808664.636,-47.852,-17.578,-28.320,-97.168,0.000
1627808664.640,-4.395,-19.531,-24.414,-40.527,0.000
1627808664.643,11.230,-10.254,-24.414,35.156,0.000
1627808664.647,-24.902,-14.160,-28.320,-10.742,0.000
1627808664.651,-45.410,-16.113,-30.762,-86.914,0.000
1627808664.655,-9.277,-17.578,-23.926,-48.340,0.000
1627808664.659,25.391,-11.719,-20.020,37.109,0.000
1627808664.663,-8.301,-15.625,-25.879,20.996,0.000
1627808664.667,-49.316,-28.809,-29.785,-68.848,0.000
