timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808121.033,-31.250,-19.043,-18.066,-22.461,0.000
1627808121.037,-45.898,-19.043,-19.531,-50.293,0.000
1627808121.040,-14.648,-20.508,-20.020,-18.555,0.000
1627808121.044,8.301,-19.531,-18.555,16.113,0.000
1627808121.048,-17.090,-18.555,-21.973,-8.789,0.000
1627808121.052,-54.688,-20.020,-27.832,-51.270,0.000
1627808121.056,-33.203,-18.066,-20.996,-30.273,0.000
1627808121.060,7.324,-7.812,-14.160,17.578,0.000
1627808121.064,-3.906,-6.348,-18.066,1.465,0.000
1627808121.068,-36.133,-16.602,-18.555,-39.551,0.000
1627808121.072,-29.297,-16.113,-15.625,-36.133,0.000
1627808121.076,0.488,-13.672,-12.695,1.953,0.000
1627808121.080,1.465,-11.230,-12.207,7.324,0.000
1627808121.083,-31.738,-11.230,-16.602,-39.062,0.000
1627808121.087,-34.668,-10.254,-18.066,-50.293,0.000
1627808121.091,-2.930,-6.836,-15.137,-13.184,0.000
1627808121.095,2.441,-9.766,-13.184,2.441,0.000
1627808121.099,-27.832,-16.113,-9.766,-30.273,0.000
1627808121.103,-47.363,-16.113,-10.742,-56.152,0.000
1627808121.107,-21.484,-17.578,-16.113,-24.902,0.000
1627808121.111,0.488,-14.648,-15.625,6.836,0.000
1627808121.115,-24.902,-18.555,-19.531,-23.438,0.000
1627808121.119,-56.152,-29.297,-26.855,-62.012,0.000
1627808121.123,-40.039,-27.344,-22.949,-42.480,0.000
1627808121.126,-9.766,-24.414,-16.113,1.953,0.000
1627808121.130,-19.043,-23.438,-15.137,-1.953,0.000
1627808121.134,-44.922,-25.391,-21.484,-44.434,0.000
1627808121.138,-42.969,-33.691,-26.367,-48.828,0.000
1627808121.142,-10.254,-33.203,-20.020,-3.418,0.000
1627808121.146,-9.766,-31.250,-20.996,4.395,0.000
1627808121.150,-45.898,-24.414,-26.367,-38.086,0.000
1627808121.154,-53.711,-27.344,-31.250,-57.129,0.000
1627808121.158,-11.230,-29.785,-27.344,-14.160,0.000
1627808121.162,11.230,-22.461,-24.902,17.578,0.000
1627808121.165,-24.902,-24.414,-30.273,-19.531,0.000
1627808121.169,-55.664,-30.762,-38.574,-61.035,0.000
1627808121.173,-29.785,-26.855,-28.809,-31.738,0.000
1627808121.177,1.465,-17.090,-12.207,14.648,0.000
1627808121.181,-22.461,-17.578,-16.602,-11.719,0.000
1627808121.185,-54.688,-19.531,-23.926,-59.082,0.000
1627808121.189,-34.668,-18.066,-22.949,-40.527,0.000
1627808121.193,5.859,-11.719,-17.578,6.348,0.000
1627808121.197,-5.859,-6.836,-15.625,0.000,0.000
1627808121.201,-48.340,-13.184,-23.926,-53.223,0.000
1627808121.205,-42.969,-22.461,-26.367,-60.059,0.000
1627808121.208,-1.953,-16.113,-22.461,-13.184,0.000
1627808121.212,6.836,-3.906,-17.578,2.441,0.000
1627808121.216,-28.320,-11.230,-21.484,-36.621,0.000
1627808121.220,-42.969,-16.602,-23.926,-60.547,0.000
1627808121.224,-10.254,-10.742,-14.648,-22.461,0.000
1627808121.228,6.836,-12.207,-7.812,10.254,0.000
1627808121.232,-20.508,-17.090,-15.625,-24.414,0.000
1627808121.236,-45.898,-18.555,-21.973,-61.035,0.000
1627808121.240,-21.484,-11.230,-20.996,-29.785,0.000
1627808121.244,8.301,-3.906,-13.672,12.695,0.000
1627808121.248,-17.578,-12.207,-14.648,-11.719,0.000
1627808121.251,-48.828,-16.602,-20.508,-52.246,0.000
1627808121.255,-34.180,-11.230,-18.555,-37.109,0.000
1627808121.259,0.977,-10.254,-14.160,10.742,0.000
1627808121.263,-5.859,-20.996,-10.742,11.230,0.000
1627808121.267,-38.574,-26.367,-15.137,-34.668,0.000
1627808121.271,-38.086,-21.484,-17.578,-45.410,0.000
1627808121.275,-0.488,-17.090,-14.648,-1.953,0.000
1627808121.279,7.324,-17.578,-14.648,6.836,0.000
1627808121.283,-30.273,-19.531,-18.066,-38.574,0.000
1627808121.287,-46.875,-19.043,-22.461,-62.012,0.000
1627808121.290,-15.137,-13.184,-16.602,-17.578,0.000
1627808121.294,7.812,-16.113,-8.789,24.414,0.000
1627808121.298,-21.484,-21.973,-13.672,-8.301,0.000
1627808121.302,-52.246,-26.855,-20.020,-50.293,0.000
1627808121.306,-25.879,-25.879,-16.113,-28.320,0.000
1627808121.310,4.395,-21.484,-12.207,8.301,0.000
1627808121.314,-12.207,-20.996,-12.207,-5.371,0.000
1627808121.318,-46.387,-27.832,-16.113,-52.734,0.000
1627808121.322,-41.992,-21.973,-14.160,-52.734,0.000
1627808121.326,-7.812,-14.648,-10.742,-3.906,0.000
1627808121.330,-8.789,-17.090,-11.719,8.301,0.000
1627808121.333,-43.457,-17.090,-16.113,-36.133,0.000
1627808121.337,-49.805,-16.602,-20.020,-51.270,0.000
1627808121.341,-13.672,-16.602,-15.625,-5.859,0.000
1627808121.345,-4.395,-17.578,-16.602,11.230,0.000
1627808121.349,-38.574,-22.461,-19.531,-35.156,0.000
1627808121.353,-54.688,-25.391,-23.438,-65.430,0.000
1627808121.357,-20.996,-20.508,-19.531,-30.273,0.000
1627808121.361,1.465,-14.648,-7.812,10.254,0.000
1627808121.365,-29.297,-21.484,-10.254,-14.160,0.000
1627808121.369,-56.641,-27.344,-17.578,-55.176,0.000
1627808121.373,-37.109,-26.367,-16.602,-37.109,0.000
1627808121.376,-5.859,-21.973,-12.207,9.277,0.000
1627808121.380,-14.648,-19.531,-11.719,0.488,0.000
1627808121.384,-47.852,-21.484,-17.578,-46.875,0.000
1627808121.388,-42.969,-21.973,-22.461,-47.363,0.000
1627808121.392,-9.277,-25.391,-20.996,-2.930,0.000
1627808121.396,-7.812,-24.902,-19.531,4.395,0.000
1627808121.400,-36.133,-25.391,-22.461,-35.645,0.000
1627808121.404,-45.898,-22.949,-23.438,-53.711,0.000
1627808121.408,-14.648,-17.578,-18.066,-16.602,0.000
1627808121.412,3.906,-15.137,-16.602,11.230,0.000
1627808121.416,-24.414,-18.066,-17.578,-24.902,0.000
1627808121.419,-44.922,-20.020,-17.090,-57.617,0.000
1627808121.423,-19.531,-22.949,-19.043,-27.832,0.000
1627808121.427,9.766,-22.461,-12.695,6.836,0.000
1627808121.431,-12.695,-20.508,-9.277,-13.184,0.000
1627808121.435,-46.387,-27.832,-15.625,-51.270,0.000
1627808121.439,-31.738,-22.461,-17.090,-31.250,0.000
1627808121.443,1.953,-16.113,-14.648,13.672,0.000
1627808121.447,-5.859,-21.973,-12.207,7.812,0.000
1627808121.451,-43.945,-27.832,-17.090,-42.969,0.000
1627808121.455,-45.410,-25.391,-21.973,-50.781,0.000
1627808121.458,-9.277,-18.066,-20.020,-2.930,0.000
1627808121.462,0.000,-16.113,-17.090,14.648,0.000
1627808121.466,-29.785,-21.484,-18.066,-22.949,0.000
1627808121.470,-44.434,-27.832,-22.461,-47.852,0.000
1627808121.474,-7.812,-22.949,-14.160,-8.301,0.000
1627808121.478,15.137,-11.230,-9.277,26.855,0.000
1627808121.482,-17.578,-12.695,-16.113,-6.836,0.000
1627808121.486,-38.574,-18.555,-16.113,-44.434,0.000
1627808121.490,-12.207,-17.578,-12.695,-15.625,0.000
1627808121.494,12.207,-19.043,-11.230,25.879,0.000
1627808121.498,-11.230,-22.949,-17.578,-0.977,0.000
1627808121.501,-45.410,-25.879,-23.438,-56.152,0.000
1627808121.505,-31.738,-22.461,-20.996,-45.410,0.000
1627808121.509,9.766,-15.137,-14.648,9.277,0.000
1627808121.513,7.812,-14.648,-12.207,8.789,0.000
1627808121.517,-23.438,-14.160,-20.020,-39.062,0.000
1627808121.521,-18.066,-9.766,-23.926,-53.223,0.000
1627808121.525,15.625,-3.906,-18.066,-9.766,0.000
1627808121.529,18.066,-3.906,-16.602,13.672,0.000
1627808121.533,-14.648,-8.789,-17.090,-22.461,0.000
1627808121.537,-25.879,-11.230,-18.555,-41.992,0.000
1627808121.541,-1.465,-13.184,-19.043,-10.254,0.000
1627808121.544,6.348,-13.672,-16.602,16.602,0.000
1627808121.548,-29.785,-14.648,-21.973,-13.184,0.000
1627808121.552,-58.594,-19.043,-24.414,-52.246,0.000
1627808121.556,-33.691,-17.578,-17.578,-25.391,0.000
1627808121.560,-2.441,-16.113,-13.184,16.602,0.000
1627808121.564,-14.648,-16.113,-18.555,-0.488,0.000
1627808121.568,-44.434,-16.113,-20.020,-46.387,0.000
1627808121.572,-37.598,-16.602,-18.066,-46.387,0.000
1627808121.576,0.000,-15.137,-15.625,-0.488,0.000
1627808121.580,0.977,-9.766,-12.695,9.277,0.000
1627808121.583,-42.969,-13.672,-20.020,-37.598,0.000
1627808121.587,-53.223,-20.996,-27.344,-63.477,0.000
1627808121.591,-14.160,-20.508,-24.414,-19.531,0.000
1627808121.595,0.977,-17.578,-20.508,9.766,0.000
1627808121.599,-29.785,-22.461,-20.020,-24.414,0.000
1627808121.603,-48.828,-24.902,-22.949,-52.246,0.000
1627808121.607,-22.949,-20.996,-25.391,-25.391,0.000
1627808121.611,-1.465,-19.531,-20.020,12.207,0.000
1627808121.615,-21.484,-17.578,-19.043,-8.789,0.000
1627808121.619,-46.875,-21.973,-22.461,-54.199,0.000
1627808121.623,-30.762,-16.602,-19.531,-32.715,0.000
1627808121.626,1.953,-13.672,-16.113,12.207,0.000
1627808121.630,-6.836,-19.043,-18.555,1.953,0.000
1627808121.634,-40.527,-20.996,-19.531,-40.527,0.000
1627808121.638,-41.504,-23.926,-20.996,-47.363,0.000
1627808121.642,-8.789,-23.926,-18.555,-3.906,0.000
1627808121.646,-1.953,-19.043,-19.531,9.277,0.000
1627808121.650,-39.062,-22.949,-27.832,-38.574,0.000
1627808121.654,-52.246,-27.832,-31.738,-63.477,0.000
1627808121.658,-13.184,-22.461,-27.344,-15.137,0.000
1627808121.662,7.324,-13.672,-23.926,19.043,0.000
1627808121.666,-21.484,-15.137,-28.320,-15.137,0.000
1627808121.669,-42.969,-23.926,-28.809,-52.246,0.000
1627808121.673,-20.508,-24.902,-24.902,-24.902,0.000
1627808121.677,12.695,-15.137,-20.508,19.531,0.000
1627808121.681,-5.371,-16.602,-20.996,-5.371,0.000
1627808121.685,-35.645,-22.461,-22.461,-49.805,0.000
1627808121.689,-16.113,-10.742,-17.578,-28.809,0.000
1627808121.693,20.996,0.977,-10.742,19.531,0.000
1627808121.697,12.207,-0.977,-9.277,17.578,0.000
1627808121.701,-31.250,-10.742,-17.090,-31.738,0.000
1627808121.705,-31.250,-18.066,-17.578,-39.062,0.000
1627808121.708,6.836,-8.301,-12.207,8.789,0.000
1627808121.712,17.578,0.488,-9.766,25.879,0.000
1627808121.716,-12.207,-9.766,-13.184,-11.230,0.000
1627808121.720,-25.879,-9.277,-16.113,-38.574,0.000
1627808121.724,1.465,-3.906,-15.137,-8.789,0.000
1627808121.728,16.113,-10.742,-16.602,19.043,0.000
1627808121.732,-12.695,-17.578,-20.508,-13.184,0.000
1627808121.736,-40.527,-18.555,-20.996,-53.223,0.000
1627808121.740,-24.414,-17.090,-20.996,-29.785,0.000
1627808121.744,10.254,-16.113,-19.531,12.207,0.000
1627808121.748,-4.883,-14.648,-20.020,-6.348,0.000
1627808121.751,-41.992,-19.043,-24.414,-57.617,0.000
1627808121.755,-26.855,-17.090,-23.926,-45.898,0.000
1627808121.759,11.719,-6.836,-20.020,3.418,0.000
1627808121.763,7.324,-7.812,-21.484,8.301,0.000
1627808121.767,-29.785,-13.184,-25.391,-30.762,0.000
1627808121.771,-32.227,-18.066,-24.902,-47.363,0.000
1627808121.775,0.977,-19.531,-23.926,-3.906,0.000
1627808121.779,9.277,-19.531,-20.020,23.438,0.000
1627808121.783,-21.973,-20.020,-17.090,-11.230,0.000
1627808121.787,-45.410,-13.672,-23.926,-50.781,0.000
1627808121.791,-23.926,-12.207,-24.902,-28.320,0.000
1627808121.794,-5.859,-16.113,-22.461,2.441,0.000
1627808121.798,-34.180,-24.414,-25.391,-25.879,0.000
1627808121.802,-53.711,-27.344,-24.902,-62.012,0.000
1627808121.806,-29.297,-19.531,-23.926,-34.180,0.000
1627808121.810,-7.324,-20.996,-28.320,3.418,0.000
1627808121.814,-26.855,-24.414,-28.809,-16.602,0.000
1627808121.818,-50.293,-29.785,-28.320,-54.688,0.000
1627808121.822,-32.715,-29.785,-23.438,-41.504,0.000
1627808121.826,-5.859,-26.367,-21.973,0.488,0.000
1627808121.830,-10.742,-28.320,-24.414,-2.930,0.000
1627808121.834,-42.969,-29.297,-27.344,-49.316,0.000
1627808121.837,-51.270,-32.715,-22.949,-65.430,0.000
1627808121.841,-16.602,-27.832,-13.672,-18.066,0.000
1627808121.845,4.395,-17.578,-13.184,17.090,0.000
1627808121.849,-20.996,-18.066,-18.555,-16.602,0.000
1627808121.853,-42.480,-13.672,-19.531,-52.246,0.000
1627808121.857,-14.648,-15.137,-17.090,-24.414,0.000
1627808121.861,8.789,-12.695,-15.625,10.742,0.000
1627808121.865,-14.160,-10.254,-18.066,-8.789,0.000
1627808121.869,-39.551,-16.602,-16.602,-45.898,0.000
1627808121.873,-27.344,-17.578,-15.137,-33.691,0.000
1627808121.876,1.953,-14.160,-15.625,12.207,0.000
1627808121.880,-5.859,-18.555,-19.043,5.859,0.000
1627808121.884,-39.551,-23.926,-22.949,-37.109,0.000
1627808121.888,-39.551,-19.531,-18.066,-35.156,0.000
1627808121.892,-4.883,-13.672,-13.184,11.719,0.000
1627808121.896,2.441,-13.672,-12.695,21.973,0.000
1627808121.900,-31.738,-19.531,-17.578,-24.902,0.000
1627808121.904,-40.527,-21.973,-22.949,-44.922,0.000
1627808121.908,-3.906,-18.555,-15.625,-1.953,0.000
1627808121.912,9.766,-19.531,-9.766,25.879,0.000
1627808121.916,-26.855,-23.926,-14.160,-15.137,0.000
1627808121.919,-48.340,-31.738,-20.996,-52.734,0.000
1627808121.923,-19.043,-32.715,-21.484,-18.555,0.000
1627808121.927,1.465,-25.391,-22.949,16.113,0.000
1627808121.931,-22.949,-22.949,-22.461,-10.742,0.000
1627808121.935,-50.781,-20.020,-22.461,-46.875,0.000
1627808121.939,-38.086,-19.531,-26.855,-36.621,0.000
1627808121.943,-6.836,-20.996,-22.949,6.836,0.000
1627808121.947,-16.602,-21.973,-19.043,1.465,0.000
1627808121.951,-46.875,-23.438,-20.996,-41.992,0.000
1627808121.955,-39.062,-25.391,-15.625,-40.039,0.000
1627808121.959,-3.418,-24.902,-14.160,4.395,0.000
1627808121.962,4.883,-18.555,-16.113,16.602,0.000
1627808121.966,-28.809,-24.414,-16.113,-22.949,0.000
1627808121.970,-41.016,-26.855,-19.043,-43.457,0.000
1627808121.974,-5.371,-13.184,-20.508,-6.836,0.000
1627808121.978,10.742,-11.719,-19.043,21.484,0.000
1627808121.982,-22.461,-21.484,-20.996,-17.090,0.000
1627808121.986,-45.410,-23.926,-17.090,-52.734,0.000
1627808121.990,-19.531,-15.625,-14.160,-26.367,0.000
1627808121.994,6.836,-14.160,-12.207,9.277,0.000
1627808121.998,-12.695,-14.160,-10.742,-5.371,0.000
1627808122.001,-37.598,-17.090,-14.648,-44.434,0.000
1627808122.005,-26.855,-20.508,-14.160,-40.527,0.000
1627808122.009,5.859,-14.648,-13.672,4.883,0.000
1627808122.013,-3.906,-21.484,-17.090,0.000,0.000
1627808122.017,-43.945,-25.879,-19.531,-47.852,0.000
1627808122.021,-49.805,-18.555,-19.043,-57.129,0.000
1627808122.025,-12.207,-11.719,-18.555,-10.254,0.000
1627808122.029,-4.883,-15.625,-23.438,3.418,0.000
1627808122.033,-44.434,-20.508,-26.855,-41.992,0.000
1627808122.037,-62.500,-21.484,-25.879,-71.289,0.000
1627808122.041,-28.809,-14.648,-20.508,-28.320,0.000
1627808122.044,-5.371,-14.648,-17.090,12.207,0.000
1627808122.048,-29.297,-26.367,-20.020,-20.020,0.000
1627808122.052,-52.734,-23.926,-23.438,-60.547,0.000
1627808122.056,-36.133,-18.555,-29.785,-42.969,0.000
1627808122.060,-8.301,-26.367,-32.227,-4.883,0.000
1627808122.064,-22.949,-28.809,-33.203,-17.578,0.000
1627808122.068,-54.199,-21.973,-34.180,-59.570,0.000
1627808122.072,-47.363,-23.438,-30.762,-56.641,0.000
1627808122.076,-14.160,-23.438,-25.879,-10.742,0.000
1627808122.080,-18.066,-22.461,-24.902,-5.371,0.000
1627808122.084,-55.664,-30.273,-25.391,-54.688,0.000
1627808122.087,-48.828,-21.484,-22.949,-59.082,0.000
1627808122.091,-2.441,-13.184,-19.043,-1.953,0.000
1627808122.095,15.137,-12.695,-16.602,27.344,0.000
1627808122.099,-11.719,-14.160,-23.438,-11.230,0.000
1627808122.103,-37.109,-16.602,-26.855,-51.758,0.000
1627808122.107,-13.184,-14.648,-21.973,-25.391,0.000
1627808122.111,9.277,-12.695,-20.996,15.625,0.000
1627808122.115,-11.719,-12.207,-21.484,0.000,0.000
1627808122.119,-39.551,-13.672,-23.926,-46.875,0.000
1627808122.123,-31.738,-15.625,-24.414,-39.062,0.000
1627808122.127,-0.488,-10.742,-17.578,9.277,0.000
1627808122.130,-8.301,-10.742,-16.113,2.441,0.000
1627808122.134,-43.457,-14.160,-20.508,-41.992,0.000
1627808122.138,-47.852,-22.461,-23.438,-47.363,0.000
1627808122.142,-9.277,-21.973,-18.066,-6.836,0.000
1627808122.146,-3.418,-12.695,-14.648,8.789,0.000
1627808122.150,-40.039,-19.531,-17.090,-29.785,0.000
1627808122.154,-51.270,-25.879,-16.113,-52.734,0.000
1627808122.158,-20.020,-18.066,-13.184,-15.137,0.000
1627808122.162,-5.371,-13.672,-11.719,14.160,0.000
1627808122.166,-31.738,-13.672,-17.578,-18.066,0.000
1627808122.169,-51.758,-14.648,-17.578,-49.316,0.000
1627808122.173,-23.438,-11.719,-10.254,-15.137,0.000
1627808122.177,10.254,-3.906,-8.301,25.391,0.000
1627808122.181,-14.160,-4.883,-12.695,3.418,0.000
1627808122.185,-56.152,-20.996,-20.996,-46.387,0.000
1627808122.189,-41.992,-21.973,-17.578,-34.180,0.000
1627808122.193,0.488,-13.184,-9.766,20.508,0.000
1627808122.197,-2.930,-13.672,-9.277,21.973,0.000
1627808122.201,-35.156,-16.602,-13.184,-23.926,0.000
1627808122.205,-37.598,-20.508,-19.043,-41.016,0.000
1627808122.209,-4.395,-9.277,-16.602,-3.906,0.000
1627808122.212,1.953,-10.742,-14.648,14.648,0.000
1627808122.216,-33.203,-26.367,-13.184,-28.320,0.000
1627808122.220,-49.805,-20.996,-13.672,-56.152,0.000
1627808122.224,-17.090,-10.254,-15.137,-20.508,0.000
1627808122.228,7.812,-7.812,-14.648,14.160,0.000
1627808122.232,-22.461,-16.113,-19.531,-14.648,0.000
1627808122.236,-56.152,-24.902,-23.926,-53.223,0.000
1627808122.240,-27.344,-20.020,-16.602,-22.949,0.000
1627808122.244,0.000,-15.137,-14.160,17.090,0.000
1627808122.248,-26.855,-19.531,-21.973,-5.859,0.000
1627808122.252,-58.105,-25.879,-20.508,-49.316,0.000
1627808122.255,-43.945,-21.973,-14.648,-41.504,0.000
1627808122.259,-5.371,-14.648,-13.672,7.324,0.000
1627808122.263,-8.301,-19.531,-15.137,7.812,0.000
1627808122.267,-48.340,-19.043,-16.113,-41.992,0.000
1627808122.271,-46.875,-12.695,-13.184,-52.734,0.000
1627808122.275,-5.859,-4.395,-10.254,-5.371,0.000
1627808122.279,3.418,-4.395,-11.230,14.160,0.000
1627808122.283,-31.250,-14.160,-16.602,-32.227,0.000
1627808122.287,-48.828,-22.461,-22.461,-67.871,0.000
1627808122.291,-15.137,-13.672,-17.578,-29.297,0.000
1627808122.294,0.977,-11.230,-17.578,7.812,0.000
1627808122.298,-26.855,-16.602,-24.414,-18.066,0.000
1627808122.302,-45.898,-9.277,-26.367,-55.664,0.000
1627808122.306,-25.391,-5.859,-24.414,-40.039,0.000
1627808122.310,3.418,-13.672,-22.461,0.488,0.000
1627808122.314,-11.230,-15.625,-21.973,-9.766,0.000
1627808122.318,-47.363,-17.090,-26.367,-53.711,0.000
1627808122.322,-33.691,-13.672,-23.926,-43.457,0.000
1627808122.326,5.371,-10.742,-17.578,5.859,0.000
1627808122.330,1.953,-16.602,-19.531,7.324,0.000
1627808122.334,-37.109,-15.625,-21.484,-31.738,0.000
1627808122.337,-42.969,-13.184,-19.043,-49.316,0.000
1627808122.341,-5.859,-13.672,-13.184,-13.184,0.000
1627808122.345,3.906,-10.254,-11.719,15.625,0.000
1627808122.349,-29.297,-13.672,-16.602,-18.066,0.000
1627808122.353,-42.969,-19.531,-20.508,-49.316,0.000
1627808122.357,-14.160,-17.578,-16.602,-22.461,0.000
1627808122.361,2.441,-19.043,-11.719,14.648,0.000
1627808122.365,-31.250,-22.949,-14.160,-13.672,0.000
1627808122.369,-62.500,-22.461,-21.484,-64.453,0.000
1627808122.373,-41.016,-24.414,-20.508,-51.758,0.000
1627808122.377,-11.719,-25.391,-12.207,-3.418,0.000
1627808122.380,-22.949,-27.832,-13.672,-9.277,0.000
1627808122.384,-54.199,-29.297,-22.461,-51.758,0.000
1627808122.388,-57.129,-30.762,-24.414,-53.223,0.000
1627808122.392,-21.484,-23.926,-18.066,-3.906,0.000
1627808122.396,-6.348,-11.230,-9.277,17.090,0.000
1627808122.400,-37.598,-18.066,-13.184,-25.879,0.000
1627808122.404,-48.828,-22.461,-20.508,-56.641,0.000
1627808122.408,-14.648,-14.648,-15.625,-20.996,0.000
1627808122.412,2.441,-19.531,-16.113,4.395,0.000
1627808122.416,-19.531,-22.461,-20.508,-28.809,0.000
1627808122.420,-41.016,-25.391,-21.973,-60.547,0.000
1627808122.423,-20.020,-23.438,-20.020,-34.180,0.000
1627808122.427,4.883,-16.113,-18.066,9.766,0.000
1627808122.431,-21.484,-23.926,-20.020,-7.324,0.000
1627808122.435,-57.617,-35.156,-22.949,-54.688,0.000
1627808122.439,-45.898,-28.809,-17.090,-40.527,0.000
1627808122.443,-7.812,-19.531,-11.230,12.207,0.000
1627808122.447,-7.324,-18.066,-16.602,10.254,0.000
1627808122.451,-43.945,-25.391,-22.461,-39.551,0.000
1627808122.455,-48.340,-25.391,-20.996,-52.734,0.000
1627808122.459,-9.277,-18.555,-15.137,-10.254,0.000
1627808122.462,-0.488,-13.184,-17.090,5.859,0.000
1627808122.466,-35.645,-16.602,-24.414,-35.156,0.000
1627808122.470,-53.223,-25.391,-21.973,-65.918,0.000
1627808122.474,-24.414,-24.902,-15.137,-32.715,0.000
1627808122.478,-0.977,-20.508,-14.648,-0.488,0.000
1627808122.482,-21.973,-19.531,-19.043,-34.668,0.000
1627808122.486,-41.016,-17.578,-18.555,-65.430,0.000
1627808122.490,-13.184,-9.766,-19.043,-38.086,0.000
1627808122.494,15.137,-8.789,-18.066,1.953,0.000
1627808122.498,-6.348,-13.184,-20.020,-12.207,0.000
1627808122.502,-41.016,-19.531,-24.414,-57.129,0.000
1627808122.505,-30.762,-12.695,-21.973,-49.805,0.000
1627808122.509,1.465,-3.906,-18.066,-1.465,0.000
1627808122.513,-3.906,-12.695,-19.531,2.441,0.000
1627808122.517,-34.668,-21.484,-21.973,-46.387,0.000
1627808122.521,-40.527,-25.391,-21.973,-66.406,0.000
1627808122.525,-9.277,-20.508,-21.484,-20.996,0.000
1627808122.529,4.395,-19.043,-16.602,2.930,0.000
1627808122.533,-29.297,-27.832,-17.578,-37.109,0.000
1627808122.537,-47.852,-30.273,-23.438,-64.453,0.000
1627808122.541,-17.090,-26.367,-19.531,-26.855,0.000
1627808122.545,11.230,-21.973,-10.742,15.137,0.000
1627808122.548,-8.301,-19.531,-12.695,-5.371,0.000
1627808122.552,-38.574,-18.066,-17.090,-44.922,0.000
1627808122.556,-24.414,-15.137,-16.602,-32.227,0.000
1627808122.560,13.184,-15.625,-13.672,11.230,0.000
1627808122.564,1.465,-17.090,-12.695,1.953,0.000
1627808122.568,-42.969,-27.832,-15.137,-49.316,0.000
1627808122.572,-39.062,-30.762,-13.184,-47.363,0.000
1627808122.576,0.488,-20.996,-8.301,3.418,0.000
1627808122.580,0.488,-21.484,-7.324,10.742,0.000
1627808122.584,-38.086,-22.461,-8.301,-33.691,0.000
1627808122.587,-41.992,-22.949,-6.836,-53.223,0.000
1627808122.591,-4.395,-24.414,-5.371,-14.648,0.000
1627808122.595,7.812,-21.973,-7.324,12.207,0.000
1627808122.599,-20.996,-18.555,-14.648,-22.461,0.000
1627808122.603,-37.109,-20.508,-17.578,-56.641,0.000
1627808122.607,-14.648,-23.438,-18.066,-28.320,0.000
1627808122.611,12.207,-21.484,-18.555,14.648,0.000
1627808122.615,-10.742,-23.926,-21.973,-6.836,0.000
1627808122.619,-44.434,-24.414,-20.508,-50.293,0.000
1627808122.623,-31.250,-19.043,-17.578,-41.992,0.000
1627808122.627,0.488,-14.160,-12.207,-0.488,0.000
1627808122.630,-5.371,-13.672,-9.277,-3.418,0.000
1627808122.634,-34.180,-16.602,-14.648,-43.457,0.000
1627808122.638,-34.668,-18.066,-15.625,-49.805,0.000
1627808122.642,-11.230,-14.648,-12.207,-10.254,0.000
1627808122.646,-6.836,-12.695,-16.113,1.465,0.000
1627808122.650,-33.691,-14.160,-20.508,-38.086,0.000
1627808122.654,-46.875,-18.066,-19.531,-57.129,0.000
1627808122.658,-18.066,-18.555,-17.090,-19.531,0.000
1627808122.662,2.441,-18.555,-12.207,14.648,0.000
1627808122.666,-23.926,-25.879,-16.602,-19.531,0.000
1627808122.670,-45.410,-30.273,-20.508,-61.523,0.000
1627808122.673,-18.066,-17.578,-15.625,-33.691,0.000
1627808122.677,0.488,-14.160,-19.531,6.348,0.000
1627808122.681,-19.531,-17.090,-21.484,-15.625,0.000
1627808122.685,-43.457,-19.043,-25.879,-60.547,0.000
1627808122.689,-38.086,-20.020,-32.227,-54.688,0.000
1627808122.693,0.977,-12.207,-21.973,-1.953,0.000
1627808122.697,4.883,-8.301,-19.531,4.883,0.000
1627808122.701,-36.621,-15.625,-25.879,-45.898,0.000
1627808122.705,-44.922,-27.344,-21.973,-62.500,0.000
1627808122.709,-3.418,-22.949,-18.555,-14.160,0.000
1627808122.713,4.883,-15.625,-21.484,8.789,0.000
1627808122.716,-36.621,-18.555,-25.879,-31.738,0.000
1627808122.720,-48.340,-20.020,-24.414,-58.594,0.000
1627808122.724,-15.625,-15.137,-25.391,-27.344,0.000
1627808122.728,-0.488,-11.230,-23.438,6.836,0.000
1627808122.732,-27.832,-13.672,-22.949,-21.973,0.000
1627808122.736,-55.664,-8.789,-23.926,-61.035,0.000
1627808122.740,-34.668,-6.836,-15.625,-32.715,0.000
1627808122.744,-1.953,-6.348,-11.719,11.230,0.000
1627808122.748,-18.066,-8.789,-18.555,-6.836,0.000
1627808122.752,-45.898,-13.184,-20.508,-50.781,0.000
1627808122.755,-32.715,-12.207,-19.043,-35.645,0.000
1627808122.759,-4.883,-8.301,-16.602,8.301,0.000
1627808122.763,-13.184,-12.695,-15.137,6.348,0.000
1627808122.767,-48.828,-17.090,-17.090,-37.109,0.000
1627808122.771,-57.129,-13.184,-20.996,-56.641,0.000
1627808122.775,-19.043,-8.789,-18.066,-17.090,0.000
1627808122.779,-9.766,-13.184,-17.090,7.812,0.000
1627808122.783,-49.805,-23.926,-24.414,-32.715,0.000
1627808122.787,-63.965,-25.879,-27.344,-62.500,0.000
1627808122.791,-27.832,-19.531,-24.414,-25.391,0.000
1627808122.795,3.418,-15.625,-16.113,15.625,0.000
1627808122.798,-23.926,-19.531,-15.625,-13.184,0.000
1627808122.802,-47.852,-20.996,-22.461,-53.711,0.000
1627808122.806,-28.809,-20.508,-17.578,-37.109,0.000
1627808122.810,-7.324,-24.902,-12.695,-3.906,0.000
1627808122.814,-20.508,-23.926,-14.160,-10.742,0.000
